pin,slack
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PADDR[6],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PADDR[7],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PADDR[8],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PADDR[9],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PENABLE,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PSEL,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[0],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[10],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[11],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[12],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[13],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[14],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[15],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[1],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[2],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[3],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[4],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[5],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[6],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[7],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[8],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWDATA[9],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDDR_FABRIC_PWRITE,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MDIF,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO0A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO10A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO11A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO11B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO12A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO13A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO14A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO15A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO16A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO17B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO18B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO19B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO1A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO20B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO21B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO22B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO24B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO25B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO26B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO27B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO28B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO29B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO2A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO30B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO31B_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO3A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO4A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO5A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO6A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO7A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO8A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MGPIO9A_F2H_GPIN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_CTS_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_CTS_USBC_DATA7_MGPIO19B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_DCD_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_DCD_MGPIO22B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_DSR_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_DSR_MGPIO20B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_DTR_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_DTR_USBC_DATA6_MGPIO18B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_RI_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_RI_MGPIO21B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_RTS_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_RTS_USBC_DATA5_MGPIO17B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_RXD_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_RXD_USBC_STP_MGPIO28B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_SCK_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_SCK_USBC_NXT_MGPIO29B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_TXD_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_TXD_USBC_DIR_MGPIO27B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_TXD_USBC_DIR_MGPIO27B_OE,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART0_TXD_USBC_DIR_MGPIO27B_OUT,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_CTS_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_DCD_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_DSR_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_RI_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_RTS_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_RXD_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_RXD_USBC_DATA3_MGPIO26B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_SCK_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_SCK_USBC_DATA4_MGPIO25B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_TXD_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_TXD_USBC_DATA2_MGPIO24B_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_TXD_USBC_DATA2_MGPIO24B_OE,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:MMUART1_TXD_USBC_DATA2_MGPIO24B_OUT,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[0],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[10],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[11],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[12],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[13],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[14],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[15],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[16],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[17],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[18],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[19],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[1],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[20],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[21],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[22],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[23],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[24],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[25],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[26],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[27],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[28],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[29],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[2],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[30],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[31],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[3],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[4],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[5],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[6],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[7],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[8],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PRDATA[9],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PREADY,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PER2_FABRIC_PSLVERR,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:PRESET_N,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[0],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[1],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[2],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[3],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[4],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[5],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[6],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[7],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[8],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RCGF[9],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_GTX_CLK_RMII_CLK_USBB_XCLK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_MDC_RMII_MDC_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_MDIO_RMII_MDIO_USBB_DATA7_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_RXD0_RMII_RXD0_USBB_DATA0_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_RXD1_RMII_RXD1_USBB_DATA1_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_RXD2_RMII_RX_ER_USBB_DATA3_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_RXD3_USBB_DATA4_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_RX_CLK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_RX_CTL_RMII_CRS_DV_USBB_DATA2_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_TXD0_RMII_TXD0_USBB_DIR_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_TXD1_RMII_TXD1_USBB_STP_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_TXD2_USBB_DATA5_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_TXD3_USBB_DATA6_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_TX_CLK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RGMII_TX_CTL_RMII_TX_EN_USBB_NXT_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[0],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[1],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[2],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[3],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[4],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[5],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[6],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RXDF[7],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RX_CLKPF,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RX_DVF,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RX_ERRF,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:RX_EV,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SLEEPHOLDREQ,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SMBALERT_NI0,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SMBALERT_NI1,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SMBSUS_NI0,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SMBSUS_NI1,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_CLK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SCK_USBA_XCLK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SDI_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SDI_USBA_DIR_MGPIO5A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SDO_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SDO_USBA_STP_MGPIO6A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS0_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS0_USBA_NXT_MGPIO7A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS1_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS1_USBA_DATA5_MGPIO8A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS2_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS2_USBA_DATA6_MGPIO9A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS3_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI0_SS3_USBA_DATA7_MGPIO10A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_CLK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SCK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SDI_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SDI_MGPIO11A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SDO_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SDO_MGPIO12A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS0_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS0_MGPIO13A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS1_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS1_MGPIO14A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS2_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS2_MGPIO15A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS3_F2H_SCP,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS3_MGPIO16A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS4_MGPIO17A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS5_MGPIO18A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS6_MGPIO23A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:SPI1_SS7_MGPIO24A_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:TX_CLKPF,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:USBC_XCLK_IN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:USER_MSS_GPIO_RESET_N,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:USER_MSS_RESET_N,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/INST_MSS_010_IP:XCLK_FAB,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_9_RNO:A,4949
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_9_RNO:B,4908
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_9_RNO:C,3887
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_9_RNO:D,3807
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_9_RNO:Y,3807
reg_apb_wrp_0/reg16x8_0/mem_14__RNI42QK[4]:A,5097
reg_apb_wrp_0/reg16x8_0/mem_14__RNI42QK[4]:B,
reg_apb_wrp_0/reg16x8_0/mem_14__RNI42QK[4]:C,4969
reg_apb_wrp_0/reg16x8_0/mem_14__RNI42QK[4]:Y,4969
reg_apb_wrp_0/reg16x8_0/un1_data_out8_200:A,6927
reg_apb_wrp_0/reg16x8_0/un1_data_out8_200:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_200:C,4604
reg_apb_wrp_0/reg16x8_0/un1_data_out8_200:Y,4604
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_7[3]:A,5018
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_7[3]:B,4975
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_7[3]:C,2733
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_7[3]:D,2676
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_7[3]:Y,2676
PWMctr_0/timer[11]:ADn,
PWMctr_0/timer[11]:ALn,
PWMctr_0/timer[11]:CLK,4046
PWMctr_0/timer[11]:D,6967
PWMctr_0/timer[11]:EN,
PWMctr_0/timer[11]:LAT,
PWMctr_0/timer[11]:Q,4046
PWMctr_0/timer[11]:SD,
PWMctr_0/timer[11]:SLn,
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:ADn,
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:ALn,
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:CLK,4974
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:D,5044
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:EN,
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:LAT,
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:Q,4974
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:SD,
corepwm_0/genblk5_genblk1_corepwm_timebase/period_cnt[5]:SLn,
LCD_RGB_0/cnt_init_ns_i_i_a2[2]:A,39573
LCD_RGB_0/cnt_init_ns_i_i_a2[2]:B,39588
LCD_RGB_0/cnt_init_ns_i_i_a2[2]:Y,39573
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68_set_RNIGNVU:A,4974
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68_set_RNIGNVU:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68_set_RNIGNVU:C,4846
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68_set_RNIGNVU:Y,4846
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:ADn,
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:ALn,
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:CLK,8867
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:D,7164
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:EN,3049
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:LAT,
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:Q,8867
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:SD,
corepwm_0/genblk3_corepwm_reg_if/psh_period_reg[2]:SLn,
